organization_id,club_name,logo_url,sport,registration_year,country,region_code,region,province,town,postal_code,address,latitude,longitude
7e3be6a0bc7d4e6c84530e86,S.S.D. San Marco 2021,,futsal,2012,ITA,SIC,Sicilia,PA,Palermo,65494,"Via Dante, 83",38.0985106,13.2823932
d2800ee2fae6458db01b5226,S.S.D. Junior Napoli,,athletics,2000,ITA,CAM,Campania,NA,Napoli,86572,"Via Marconi, 20",40.9121896,14.2509388
56a74596132541178ede29cf,Polisportiva Olimpia Puglia,,padel,2013,ITA,PUG,Puglia,BA,Bari,96389,"Via Leonardo da Vinci, 109",41.1865787,16.982612
024768babc3a458b8aad2c87,A.S.D. Accademia Italia,,football,2020,ITA,SIC,Sicilia,PA,Palermo,71074,"Via Garibaldi, 47",38.1678073,13.3580257
a7237bd1236c45a9a7169274,Polisportiva Real Pro Academy,,football,2003,ITA,TOS,Toscana,FI,Firenze,12123,"Viale Europa, 63",43.7510094,11.3182363
30fd4fbf76424bc7857cd6c0,A.S.D. Aurora Italia,,football,2009,ITA,UMB,Umbria,PG,Perugia,59891,"Via Marconi, 69",43.1156976,12.3284197
9a977248d4434476a1970742,Club Atletico Venezia Center,,gymnastics,2002,ITA,VEN,Veneto,VE,Venezia,19558,"Via Roma, 95",45.4024627,12.2848213
9a977248d4434476a1970742,Club Atletico Venezia Center,,volleyball,2002,ITA,VEN,Veneto,VE,Venezia,19558,"Via Roma, 95",45.4024627,12.2848213
b5af04ba948745f5bd9ece6f,A.S.D. Nuova Milano,,cycling,2002,ITA,LOM,Lombardia,MI,Milano,66161,"Via Garibaldi, 15",45.3547658,9.3175126
b5af04ba948745f5bd9ece6f,A.S.D. Nuova Milano,,football,2002,ITA,LOM,Lombardia,MI,Milano,66161,"Via Garibaldi, 15",45.3547658,9.3175126
b5e8a95ce8d44a3bb1c82aba,A.C. Union 2021,,athletics,2010,ITA,PIE,Piemonte,TO,Torino,06975,"Via Mazzini, 98",45.1231257,7.568933
25a2b6d94a4f4d8284a2ac6f,U.S.D. Pro 2020,,padel,2003,ITA,PIE,Piemonte,TO,Torino,21677,"Piazzale dello Sport, 49",45.0671007,7.5862236
762d9c0b864b4592aec0e3ef,U.S.D. Abruzzo 2022,,swimming,2013,ITA,ABR,Abruzzo,AQ,L'Aquila,81024,"Via Mazzini, 23",42.3217419,13.2025398
8851fd514dce493a9ce1e36a,S.S.D. Sardegna Academy,,rugby,2019,ITA,SAR,Sardegna,CA,Cagliari,71742,"Viale Europa, 111",39.2394408,9.1575798
f7d0b3e4b1b84141b54ce612,A.C. Milano Team,,futsal,2005,ITA,LOM,Lombardia,MI,Milano,06651,"Via Dante, 86",45.466054,9.2192625
c7fc3792429a4bf496298a06,Polisportiva Stella Azzurra Catanzaro,,football,2007,ITA,CAL,Calabria,CZ,Catanzaro,76990,"Via Marconi, 76",38.9274676,16.5233564
c7fc3792429a4bf496298a06,Polisportiva Stella Azzurra Catanzaro,,martial_arts,2007,ITA,CAL,Calabria,CZ,Catanzaro,76990,"Via Marconi, 76",38.9274676,16.5233564
59c24bcf11184416a6b8fdee,Club Nuova Lazio,,tennis,2007,ITA,LAZ,Lazio,RM,Roma,77689,"Via Garibaldi, 61",41.8096254,12.5868984
1c05572ed48d4ba49fb5886b,Associazione Sportiva Pro Lombardia Sport,,swimming,2006,ITA,LOM,Lombardia,MI,Milano,05206,"Viale Europa, 17",45.5726222,9.0507294
90a9020958e548e1ae1a7311,Associazione Sportiva Cagliari 2020,,swimming,2005,ITA,SAR,Sardegna,CA,Cagliari,31107,"Piazzale dello Sport, 71",39.1589478,9.0704752
90a9020958e548e1ae1a7311,Associazione Sportiva Cagliari 2020,,martial_arts,2005,ITA,SAR,Sardegna,CA,Cagliari,31107,"Piazzale dello Sport, 71",39.1589478,9.0704752
2266fd8efa314f5cb9e2170c,A.C. Elite Campania Academy,,football,2018,ITA,CAM,Campania,NA,Napoli,78564,"Via Mazzini, 115",41.0070921,14.2712247
e68a452428904ee0a9dea210,Sporting Club Atletico Veneto,,tennis,2022,ITA,VEN,Veneto,VE,Venezia,65918,"Via Garibaldi, 58",45.5370632,12.4245629
652a0357688041d0871c1062,Sporting Club Friuli-Venezia Giulia Club,,football,2009,ITA,FVG,Friuli-Venezia Giulia,TS,Trieste,61199,"Via Dante, 91",45.6616974,13.6537269
ac95322bccc94c24a2691300,Associazione Sportiva Olimpia 2021,,tennis,2020,ITA,TAA,Trentino-Alto Adige,TN,Trento,83222,"Via Roma, 111",46.112093,11.053662
040247287bf74ad4881aafca,A.S.D. Campania Italia,,football,2023,ITA,CAM,Campania,NA,Napoli,89428,"Via Roma, 66",41.0180303,14.2165171
aa046a0fc61e41ec999f8235,Associazione Sportiva Atletico Liguria,,martial_arts,2010,ITA,LIG,Liguria,GE,Genova,15884,"Via Mazzini, 70",44.3577344,8.8957387
1a606b1a38fa495cb16d44df,A.C. Nuova Puglia Club,,football,2015,ITA,PUG,Puglia,BA,Bari,17083,"Piazza Italia, 68",41.147476,17.013297
19358693ae734cc586284e0e,Polisportiva Sporting Team,,basketball,2002,ITA,LOM,Lombardia,MI,Milano,37168,"Via Garibaldi, 22",45.4829761,9.2888827
19358693ae734cc586284e0e,Polisportiva Sporting Team,,football,2002,ITA,LOM,Lombardia,MI,Milano,37168,"Via Garibaldi, 22",45.4829761,9.2888827
2184a3fc4c984632ada415f4,A.C. Campania 2023,,basketball,2000,ITA,CAM,Campania,NA,Napoli,09250,"Via dello Sport, 25",40.7943862,14.1526743
d9e5c2d0c4e24eea963f512a,Club Union Stella Azzurra 2020,,athletics,2014,ITA,ABR,Abruzzo,AQ,L'Aquila,75350,"Via Marconi, 39",42.4004973,13.533979
3039bb6afd244eb4b14ff19e,Polisportiva Nuova Campania,,football,2019,ITA,CAM,Campania,NA,Napoli,71165,"Via Dante, 92",40.9868045,14.160108
c78308e60d594a4598a66012,U.S.D. Pro Academy,,basketball,2006,ITA,LAZ,Lazio,RM,Roma,05546,"Piazza Italia, 91",42.0419618,12.6437661
9a788cf512b0464688f8282d,Associazione Sportiva Pro Bari Academy,,martial_arts,2023,ITA,PUG,Puglia,BA,Bari,44421,"Piazza Italia, 65",41.1956045,16.8017805
9a788cf512b0464688f8282d,Associazione Sportiva Pro Bari Academy,,padel,2023,ITA,PUG,Puglia,BA,Bari,44421,"Piazza Italia, 65",41.1956045,16.8017805
3e1171b0fc0f4e36a4a3f431,U.S.D. Junior Stella Azzurra Team,,football,2007,ITA,PUG,Puglia,BA,Bari,13121,"Via Marconi, 46",41.0591114,17.0635921
3e1171b0fc0f4e36a4a3f431,U.S.D. Junior Stella Azzurra Team,,volleyball,2007,ITA,PUG,Puglia,BA,Bari,13121,"Via Marconi, 46",41.0591114,17.0635921
6dc5ada11d4647ed82cdb63a,A.C. San Marco Roma Team,,padel,2012,ITA,LAZ,Lazio,RM,Roma,42649,"Via Mazzini, 63",41.9324454,12.4183024
5899108daea140128a6eaad9,Club Accademia 2021,,football,2009,ITA,PIE,Piemonte,TO,Torino,74535,"Via Marconi, 112",45.1023112,7.5668143
3d922f633e5c4f438bd69787,Sporting Club Junior Napoli 2021,,volleyball,2006,ITA,CAM,Campania,NA,Napoli,69852,"Via dello Sport, 61",40.968356,14.2554771
6526a737dd8c4bb6a13d0475,Sporting Club Virtus Veneto Club,,basketball,2004,ITA,VEN,Veneto,VE,Venezia,51039,"Via Mazzini, 24",45.4099174,12.4400238
a78b8abac07e4ccfae7f54c0,Polisportiva Elite 2022,,football,2020,ITA,LAZ,Lazio,RM,Roma,86696,"Via Marconi, 16",41.8971757,12.6379797
b95ce3018d9849fb8b08be01,A.C. Aurora Puglia,,tennis,2013,ITA,PUG,Puglia,BA,Bari,90903,"Via dello Sport, 81",41.0575378,16.8127803
94ebcfca858843be8c5dc709,A.S.D. Pro Academy,,gymnastics,2005,ITA,LOM,Lombardia,MI,Milano,48338,"Via Roma, 35",45.5235613,9.0418543
53b2b923169c4113816f9de7,Polisportiva Virtus Center,,volleyball,2010,ITA,LOM,Lombardia,MI,Milano,90780,"Viale Europa, 106",45.5780262,9.1245945
e4c9bab2cd73431f8f5b140a,Club Firenze Academy,,tennis,2010,ITA,TOS,Toscana,FI,Firenze,29557,"Via Dante, 14",43.7407188,11.2895935
03aef1cd11974cd38795c627,S.S.D. Bologna Team,,basketball,2019,ITA,EMR,Emilia-Romagna,BO,Bologna,45832,"Piazza Italia, 98",44.4552784,11.256525
03aef1cd11974cd38795c627,S.S.D. Bologna Team,,football,2019,ITA,EMR,Emilia-Romagna,BO,Bologna,45832,"Piazza Italia, 98",44.4552784,11.256525
5e2e8bf4cc6b421fbf3b8d6b,S.S.D. Olimpia Sport,,football,2013,ITA,EMR,Emilia-Romagna,BO,Bologna,03464,"Via Garibaldi, 10",44.4761711,11.4233381
568ec21710a64b47b1303ce0,S.S.D. Atletico Team,,football,2003,ITA,SIC,Sicilia,PA,Palermo,79878,"Via Garibaldi, 118",38.1636001,13.2585034
cf455b26de4949349c50bf3d,Club Aurora Club,,cycling,2019,ITA,EMR,Emilia-Romagna,BO,Bologna,75741,"Via Mazzini, 65",44.6252937,11.2554345
8c676bac2d64493f8ff9ebad,A.C. Real Napoli,,football,2014,ITA,CAM,Campania,NA,Napoli,47507,"Via Garibaldi, 24",40.995876,14.3671354
8c676bac2d64493f8ff9ebad,A.C. Real Napoli,,basketball,2014,ITA,CAM,Campania,NA,Napoli,47507,"Via Garibaldi, 24",40.995876,14.3671354
8c676bac2d64493f8ff9ebad,A.C. Real Napoli,,athletics,2014,ITA,CAM,Campania,NA,Napoli,47507,"Via Garibaldi, 24",40.995876,14.3671354
181e7af7a05e4b3e8ee441b9,Sporting Club Libertas Venezia,,basketball,2009,ITA,VEN,Veneto,VE,Venezia,06322,"Piazza Italia, 93",45.4636138,12.3285628
c0b12f1e9a6a4cabb455cc4a,Associazione Sportiva San Paolo Napoli 2023,,cycling,2002,ITA,CAM,Campania,NA,Napoli,49161,"Via Marconi, 87",40.8981138,14.2346734
9fa644010a9a4e69b0798485,S.S.D. Accademia Junior,,tennis,2003,ITA,EMR,Emilia-Romagna,BO,Bologna,48672,"Via Dante, 9",44.6496808,11.3474945
0eae4fc39f6a4309b2576487,Sporting Club Libertas 2022,,martial_arts,2024,ITA,VEN,Veneto,VE,Venezia,63367,"Via Leonardo da Vinci, 46",45.4507947,12.3487402
678a51e3e69b4ee0a9996e8a,Polisportiva Olimpia Team,,football,2000,ITA,PUG,Puglia,BA,Bari,07927,"Via Garibaldi, 95",41.1900278,17.0956331
288539b220b94977b2f8d2c3,U.S.D. Accademia Firenze,,swimming,2015,ITA,TOS,Toscana,FI,Firenze,39477,"Via Marconi, 26",43.7747202,11.1553498
e943fbbcff784a4c9b9f609c,Club Aurora Puglia Team,,cycling,2001,ITA,PUG,Puglia,BA,Bari,73963,"Via Roma, 23",41.0980501,16.8415828
26bd6fb72f2f42978f1e34b4,U.S.D. Elite Bari Club,,football,2021,ITA,PUG,Puglia,BA,Bari,71699,"Piazza Italia, 88",41.1558765,17.0596451
fec5bcdf7c0945fea56be99c,A.S.D. Accademia Piemonte Italia,,tennis,2010,ITA,PIE,Piemonte,TO,Torino,78393,"Via Roma, 4",45.0951822,7.8063054
45c634d1c1fb4662969473de,A.S.D. Stella Azzurra 2021,,tennis,2002,ITA,CAL,Calabria,CZ,Catanzaro,45249,"Via dello Sport, 15",39.092927,16.5721069
45c634d1c1fb4662969473de,A.S.D. Stella Azzurra 2021,,football,2002,ITA,CAL,Calabria,CZ,Catanzaro,45249,"Via dello Sport, 15",39.092927,16.5721069
45c634d1c1fb4662969473de,A.S.D. Stella Azzurra 2021,,rugby,2002,ITA,CAL,Calabria,CZ,Catanzaro,45249,"Via dello Sport, 15",39.092927,16.5721069
4e967dc95ecd4e2fafeb0eb8,Sporting Club Union Bologna,,tennis,2010,ITA,EMR,Emilia-Romagna,BO,Bologna,88475,"Via Marconi, 65",44.5346042,11.2112133
4e967dc95ecd4e2fafeb0eb8,Sporting Club Union Bologna,,volleyball,2010,ITA,EMR,Emilia-Romagna,BO,Bologna,88475,"Via Marconi, 65",44.5346042,11.2112133
4e967dc95ecd4e2fafeb0eb8,Sporting Club Union Bologna,,martial_arts,2010,ITA,EMR,Emilia-Romagna,BO,Bologna,88475,"Via Marconi, 65",44.5346042,11.2112133
2bc096f2309948a3bb18f59a,Sporting Club Elite Team,,football,2012,ITA,LAZ,Lazio,RM,Roma,98371,"Via Mazzini, 80",41.9344484,12.477167
863684fe8d3643f9bb0ec0d8,Club San Marco Virtus 2023,,tennis,2009,ITA,VEN,Veneto,VE,Venezia,40309,"Piazza Italia, 103",45.507656,12.3445483
c8e130e42c1c4a19b6ee0830,Sporting Club Junior 2023,,swimming,2021,ITA,LOM,Lombardia,MI,Milano,84614,"Via Marconi, 35",45.4849869,9.0700269
c8e130e42c1c4a19b6ee0830,Sporting Club Junior 2023,,volleyball,2021,ITA,LOM,Lombardia,MI,Milano,84614,"Via Marconi, 35",45.4849869,9.0700269
adcf5fe5671a485b8290139e,Sporting Club Marche 2022,,martial_arts,2013,ITA,MAR,Marche,AN,Ancona,09444,"Via Leonardo da Vinci, 41",43.6728845,13.5538238
f59af38a77434c03bdef95ef,Polisportiva San Marco Italia,,football,2007,ITA,PUG,Puglia,BA,Bari,64620,"Via dello Sport, 60",41.1691934,16.8434272
786be740cbfa46b98f2fb4d2,A.S.D. Real Piemonte,,martial_arts,2005,ITA,PIE,Piemonte,TO,Torino,64680,"Via Roma, 93",45.0872266,7.7440766
a46d0b21316041acb21eafeb,Club San Paolo Toscana,,cycling,2007,ITA,TOS,Toscana,FI,Firenze,97269,"Via Garibaldi, 74",43.7082991,11.3293011
efb1662ca9154a0b82ffd3d9,Polisportiva Elite Milano,,football,2023,ITA,LOM,Lombardia,MI,Milano,99090,"Via Leonardo da Vinci, 104",45.3801607,9.232476
7f0b0bee39bf4cc995eace65,S.S.D. Pro Sicilia 2022,,volleyball,2011,ITA,SIC,Sicilia,PA,Palermo,72531,"Via Garibaldi, 41",38.190325,13.2936017
96875aa82c6f417fa33f210b,U.S.D. Sporting 2020,,futsal,2023,ITA,LOM,Lombardia,MI,Milano,89027,"Via Roma, 89",45.5206846,9.3371604
7978b576486f44bfa2f38f9d,Club Libertas Friuli-Venezia Giulia,,tennis,2024,ITA,FVG,Friuli-Venezia Giulia,TS,Trieste,28575,"Via Mazzini, 39",45.6605456,13.7427806
7978b576486f44bfa2f38f9d,Club Libertas Friuli-Venezia Giulia,,futsal,2024,ITA,FVG,Friuli-Venezia Giulia,TS,Trieste,28575,"Via Mazzini, 39",45.6605456,13.7427806
c3a236a51f08442487222289,Club Union Trentino-Alto Adige Team,,tennis,2022,ITA,TAA,Trentino-Alto Adige,TN,Trento,14159,"Via Leonardo da Vinci, 113",46.0240341,11.1158269
49735bf09dec4677b511030b,Club Union Toscana,,football,2020,ITA,TOS,Toscana,FI,Firenze,53515,"Via Dante, 1",43.8047723,11.2512669
a023cc59a3494a05aa6fcf4a,S.S.D. Pro Nuova Sport,,football,2023,ITA,EMR,Emilia-Romagna,BO,Bologna,23738,"Via Dante, 34",44.4763869,11.3727428
db23116ae7c84e459584b546,A.C. Virtus Puglia Sport,,padel,2017,ITA,PUG,Puglia,BA,Bari,30977,"Piazzale dello Sport, 81",41.1653537,17.029835
db23116ae7c84e459584b546,A.C. Virtus Puglia Sport,,gymnastics,2017,ITA,PUG,Puglia,BA,Bari,30977,"Piazzale dello Sport, 81",41.1653537,17.029835
a829ccaea1bd4cecb9f74d67,U.S.D. Atletico 2021,,padel,2018,ITA,VDA,Valle d'Aosta,AO,Aosta,95186,"Via Garibaldi, 2",45.7779302,7.2797399
39994032dd54474ba5f12980,Associazione Sportiva Nuova Center,,cycling,2013,ITA,MAR,Marche,AN,Ancona,29254,"Via Mazzini, 77",43.7046719,13.585657
39994032dd54474ba5f12980,Associazione Sportiva Nuova Center,,football,2013,ITA,MAR,Marche,AN,Ancona,29254,"Via Mazzini, 77",43.7046719,13.585657
700e4190e7514b5c9947fe53,Sporting Club Pro Academy,,football,2015,ITA,VEN,Veneto,VE,Venezia,43368,"Via Dante, 112",45.4424451,12.3692972
700e4190e7514b5c9947fe53,Sporting Club Pro Academy,,basketball,2015,ITA,VEN,Veneto,VE,Venezia,43368,"Via Dante, 112",45.4424451,12.3692972
700e4190e7514b5c9947fe53,Sporting Club Pro Academy,,volleyball,2015,ITA,VEN,Veneto,VE,Venezia,43368,"Via Dante, 112",45.4424451,12.3692972
67b4209de0044b65b5f9f668,Sporting Club Union Venezia,,padel,2011,ITA,VEN,Veneto,VE,Venezia,79411,"Piazzale dello Sport, 86",45.4596332,12.2530544
118a56cebfe4478581b802f0,Sporting Club Accademia 2020,,volleyball,2010,ITA,SAR,Sardegna,CA,Cagliari,12750,"Via Marconi, 17",39.2714779,9.0508041
118a56cebfe4478581b802f0,Sporting Club Accademia 2020,,football,2010,ITA,SAR,Sardegna,CA,Cagliari,12750,"Via Marconi, 17",39.2714779,9.0508041
343b3ee166e24500a32f90fe,S.S.D. Stella Azzurra 2022,,padel,2008,ITA,LAZ,Lazio,RM,Roma,35571,"Piazzale dello Sport, 107",41.9091271,12.3996285
e9da6532687245329b8cdd85,Associazione Sportiva Ancona Center,,football,2005,ITA,MAR,Marche,AN,Ancona,16207,"Via Marconi, 56",43.6371551,13.4329968
843cb9bd3bfe402999f13e90,Club Veneto Team,,football,2005,ITA,VEN,Veneto,VE,Venezia,67681,"Via Dante, 96",45.539081,12.2101979
39c11295cbfd418b8dfdcca6,A.C. Toscana Team,,swimming,2000,ITA,TOS,Toscana,FI,Firenze,90212,"Via dello Sport, 88",43.7844871,11.2826275
262f22cc62284542a001a746,S.S.D. Stella Azzurra Napoli Team,,swimming,2000,ITA,CAM,Campania,NA,Napoli,87005,"Viale Europa, 6",40.8620675,14.425202
262f22cc62284542a001a746,S.S.D. Stella Azzurra Napoli Team,,basketball,2000,ITA,CAM,Campania,NA,Napoli,87005,"Viale Europa, 6",40.8620675,14.425202
a4d150fbc336414f99badf51,U.S.D. Real Club,,martial_arts,2019,ITA,PIE,Piemonte,TO,Torino,53279,"Via Leonardo da Vinci, 12",45.0906204,7.8342255
2156395bedbe4c76a59d02db,Sporting Club Virtus Roma Sport,,football,2020,ITA,LAZ,Lazio,RM,Roma,40131,"Via Dante, 16",41.822024,12.6198071
179f26fb66b24b18998ef1d3,Polisportiva Olimpia Team,,basketball,2015,ITA,LOM,Lombardia,MI,Milano,79687,"Via dello Sport, 73",45.4580896,9.2822236
d715202039fa4bedb0e1b657,U.S.D. Union Academy,,swimming,2002,ITA,LOM,Lombardia,MI,Milano,58325,"Via dello Sport, 60",45.5391227,9.283848
d715202039fa4bedb0e1b657,U.S.D. Union Academy,,athletics,2002,ITA,LOM,Lombardia,MI,Milano,58325,"Via dello Sport, 60",45.5391227,9.283848
d715202039fa4bedb0e1b657,U.S.D. Union Academy,,padel,2002,ITA,LOM,Lombardia,MI,Milano,58325,"Via dello Sport, 60",45.5391227,9.283848
e56294f35e9f46769185d388,U.S.D. San Paolo 2021,,volleyball,2016,ITA,CAM,Campania,NA,Napoli,56694,"Via Garibaldi, 66",40.9904634,14.2051376
4087074c9f0e4d1d90a74c7e,Polisportiva Sporting San Marco,,swimming,2005,ITA,LOM,Lombardia,MI,Milano,11917,"Via Leonardo da Vinci, 6",45.4661641,9.2521085
a48c57ab8be64954b2e39aca,Associazione Sportiva Lombardia Sport,,martial_arts,2021,ITA,LOM,Lombardia,MI,Milano,71041,"Via Garibaldi, 56",45.5260946,9.1098812
4f2105b3f9984e33a371a996,Associazione Sportiva Junior Accademia Italia,,cycling,2022,ITA,ABR,Abruzzo,AQ,L'Aquila,40669,"Via Leonardo da Vinci, 103",42.2987335,13.2053218
d5315cf44de747aca1641593,A.S.D. Napoli 2022,,basketball,2025,ITA,CAM,Campania,NA,Napoli,12284,"Piazza Italia, 25",40.7905342,14.1667807
0a6c9edc184645acab4a63a7,A.S.D. Libertas Roma 2022,,cycling,2006,ITA,LAZ,Lazio,RM,Roma,52345,"Via dello Sport, 73",41.8890277,12.5158962
ce25b9fde9d34902b6368fec,Sporting Club Union Italia,,tennis,2023,ITA,CAL,Calabria,CZ,Catanzaro,89954,"Piazzale dello Sport, 120",38.802756,16.6706435
93edcc187abc4de8beb88db2,A.S.D. Aurora Union,,swimming,2003,ITA,VDA,Valle d'Aosta,AO,Aosta,85696,"Via Marconi, 80",45.7694107,7.2847859
ef63be69c9be4976a6424272,Polisportiva Lazio 2022,,volleyball,2019,ITA,LAZ,Lazio,RM,Roma,39455,"Via Marconi, 17",41.9592543,12.3572824
b5904d46cd9c47328b0ebbc0,Club Elite Center,,football,2005,ITA,SIC,Sicilia,PA,Palermo,80396,"Via Mazzini, 21",38.1085557,13.3333722
dfd97faf5a33407983a7260e,Associazione Sportiva San Paolo Milano,,tennis,2025,ITA,LOM,Lombardia,MI,Milano,57442,"Via Garibaldi, 44",45.5483706,9.3300691
dfd97faf5a33407983a7260e,Associazione Sportiva San Paolo Milano,,football,2025,ITA,LOM,Lombardia,MI,Milano,57442,"Via Garibaldi, 44",45.5483706,9.3300691
dfd97faf5a33407983a7260e,Associazione Sportiva San Paolo Milano,,swimming,2025,ITA,LOM,Lombardia,MI,Milano,57442,"Via Garibaldi, 44",45.5483706,9.3300691
29d37cd24e9143a1af180111,Associazione Sportiva San Marco Academy,,cycling,2001,ITA,CAM,Campania,NA,Napoli,60917,"Via Marconi, 103",40.8180071,14.2966935
29d37cd24e9143a1af180111,Associazione Sportiva San Marco Academy,,gymnastics,2001,ITA,CAM,Campania,NA,Napoli,60917,"Via Marconi, 103",40.8180071,14.2966935
9b2036daa31842b2b29ee319,S.S.D. Venezia Team,,football,2023,ITA,VEN,Veneto,VE,Venezia,85815,"Via Garibaldi, 20",45.5133647,12.4436649
9b2036daa31842b2b29ee319,S.S.D. Venezia Team,,basketball,2023,ITA,VEN,Veneto,VE,Venezia,85815,"Via Garibaldi, 20",45.5133647,12.4436649
4c45c4618c9f427ab0dac7cf,A.C. Junior Genova Center,,basketball,2011,ITA,LIG,Liguria,GE,Genova,83502,"Via Leonardo da Vinci, 47",44.4728741,8.8307459
abfc603b926d4c5e841c4a92,Sporting Club Nuova Puglia 2021,,padel,2014,ITA,PUG,Puglia,BA,Bari,02303,"Via Dante, 99",41.0303222,17.0137275
abfc603b926d4c5e841c4a92,Sporting Club Nuova Puglia 2021,,volleyball,2014,ITA,PUG,Puglia,BA,Bari,02303,"Via Dante, 99",41.0303222,17.0137275
eb478aba7967411a950b14b5,Club Stella Azzurra Palermo,,football,2004,ITA,SIC,Sicilia,PA,Palermo,83786,"Piazzale dello Sport, 8",38.1276023,13.2639162
303a150d9f3643d8a31a15e0,Polisportiva Union 2023,,football,2008,ITA,VEN,Veneto,VE,Venezia,20249,"Piazza Italia, 79",45.5198606,12.4189533
7b7f28763e1c4627b112eee1,Associazione Sportiva Sporting Cagliari,,tennis,2023,ITA,SAR,Sardegna,CA,Cagliari,71882,"Via Dante, 67",39.2169284,9.08077
cd88b7cb96e14e3598072816,Club Pro 2023,,martial_arts,2016,ITA,LAZ,Lazio,RM,Roma,08857,"Via Garibaldi, 94",41.7778459,12.543125
b1017e35e7824475933231be,S.S.D. Atletico Toscana,,rugby,2018,ITA,TOS,Toscana,FI,Firenze,83279,"Piazzale dello Sport, 92",43.7389635,11.2514999
cbd9695892044da2beacb1d7,Polisportiva Olimpia 2021,,volleyball,2024,ITA,PUG,Puglia,BA,Bari,13843,"Viale Europa, 59",41.1688992,16.8318433
5170ab6bec95407b91e9209a,S.S.D. Bologna 2022,,tennis,2018,ITA,EMR,Emilia-Romagna,BO,Bologna,52744,"Piazza Italia, 67",44.506423,11.3236159
fa30e0b14ed141a7972532e6,Associazione Sportiva Trento Sport,,basketball,2016,ITA,TAA,Trentino-Alto Adige,TN,Trento,92025,"Piazza Italia, 16",46.0876456,11.1454692
d9ab851475cb42aa8f5dcabe,Club Libertas Team,,football,2011,ITA,EMR,Emilia-Romagna,BO,Bologna,40748,"Via dello Sport, 48",44.5183389,11.4239489
17f42ee22a6c49ebb904de22,Sporting Club Lazio Center,,basketball,2011,ITA,LAZ,Lazio,RM,Roma,06856,"Via Garibaldi, 112",41.7583933,12.4000043
ae65c12f217e4452adcd3b94,Club Elite Italia,,basketball,2014,ITA,LOM,Lombardia,MI,Milano,96402,"Via Marconi, 20",45.4932648,9.1980174
a156563cbe604474bd40b20c,Sporting Club Accademia Lazio,,gymnastics,2022,ITA,LAZ,Lazio,RM,Roma,83589,"Via Roma, 74",41.9899435,12.5825758
a156563cbe604474bd40b20c,Sporting Club Accademia Lazio,,athletics,2022,ITA,LAZ,Lazio,RM,Roma,83589,"Via Roma, 74",41.9899435,12.5825758
3adc184ee34b4e95ae31b278,S.S.D. Virtus Real,,volleyball,2021,ITA,TOS,Toscana,FI,Firenze,03486,"Piazza Italia, 24",43.8061098,11.2622089
3adc184ee34b4e95ae31b278,S.S.D. Virtus Real,,martial_arts,2021,ITA,TOS,Toscana,FI,Firenze,03486,"Piazza Italia, 24",43.8061098,11.2622089
15d1a8974b1849a7a38be8ce,Associazione Sportiva Virtus Lazio,,padel,2005,ITA,LAZ,Lazio,RM,Roma,70193,"Via Leonardo da Vinci, 4",41.8117415,12.6403917
58637619a05f4c91b2875a5e,S.S.D. Pro Sport,,football,2021,ITA,LAZ,Lazio,RM,Roma,81540,"Via Dante, 8",41.8271533,12.3901256
17ad713ef65f4795ae7a7eef,Polisportiva Accademia Veneto Sport,,football,2007,ITA,VEN,Veneto,VE,Venezia,31997,"Piazzale dello Sport, 76",45.4272187,12.3783252
17ad713ef65f4795ae7a7eef,Polisportiva Accademia Veneto Sport,,padel,2007,ITA,VEN,Veneto,VE,Venezia,31997,"Piazzale dello Sport, 76",45.4272187,12.3783252
688aba9e4aba475dbc75344b,S.S.D. San Marco Lombardia 2022,,football,2000,ITA,LOM,Lombardia,MI,Milano,77830,"Via dello Sport, 71",45.5380975,9.134767
a987725c56ca4476adfcaccb,U.S.D. Puglia Team,,football,2005,ITA,PUG,Puglia,BA,Bari,56542,"Via Mazzini, 69",41.0492632,16.9441476
0e0a4fbc174e4f8cbdd57156,Associazione Sportiva San Paolo Venezia Academy,,football,2011,ITA,VEN,Veneto,VE,Venezia,67889,"Via Mazzini, 75",45.4832728,12.210448
a30688785557449187cf3f39,S.S.D. Lazio Team,,handball,2006,ITA,LAZ,Lazio,RM,Roma,42720,"Piazzale dello Sport, 65",41.7984249,12.5369313
d4a1195e83284a7394f554f3,Associazione Sportiva San Marco 2020,,padel,2022,ITA,UMB,Umbria,PG,Perugia,01268,"Via Dante, 83",43.1918113,12.3952755
90850c8b65154865bab64123,U.S.D. Union Piemonte,,swimming,2000,ITA,PIE,Piemonte,TO,Torino,17176,"Via Marconi, 87",45.0008558,7.5528736
60154ecf233049b39c091c55,Club Accademia Pro,,padel,2007,ITA,LIG,Liguria,GE,Genova,37848,"Via Roma, 98",44.4719172,9.0068667
b6c5c381307d408e8fec0203,Polisportiva Nuova Puglia,,gymnastics,2006,ITA,PUG,Puglia,BA,Bari,84681,"Via Roma, 26",41.1418396,16.8170291
c882755de5804e3f85bec1b1,Associazione Sportiva Real Italia,,football,2008,ITA,LOM,Lombardia,MI,Milano,30879,"Piazzale dello Sport, 110",45.5674791,9.1991858
66800fcdd8f8418bb0acb3e8,A.S.D. San Marco Trento,,tennis,2016,ITA,TAA,Trentino-Alto Adige,TN,Trento,48378,"Via Marconi, 64",46.1093348,11.0911492
